Run: repro_l1_d8_ff12
Params: 1432
Device: mps
step=     0 loss=4.7384 val_exact=0.00000 val_tok=0.00000 lr=3.00e-05 t=5.4s
step= 16200 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.05e-03 t=399.5s
step= 16500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.02e-03 t=405.1s
step= 16800 loss=0.0002 val_exact=1.00000 val_tok=1.00000 lr=1.99e-03 t=412.6s
step= 17100 loss=0.0094 val_exact=0.99050 val_tok=0.99905 lr=1.96e-03 t=418.9s
step= 17400 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.93e-03 t=425.3s
step= 17700 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.90e-03 t=431.3s
step= 18000 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.87e-03 t=437.1s
step= 18300 loss=0.0007 val_exact=0.99950 val_tok=0.99995 lr=1.84e-03 t=443.0s
step= 18600 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.80e-03 t=448.9s
step= 18900 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.77e-03 t=454.8s
step= 19200 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.74e-03 t=460.9s
step= 19500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.71e-03 t=467.2s
step= 19800 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.68e-03 t=473.5s
step= 20100 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.64e-03 t=479.9s
step= 20400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.61e-03 t=486.5s
step= 20700 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.58e-03 t=492.6s
step= 21000 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.55e-03 t=498.8s
step= 21300 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.52e-03 t=505.0s
step= 21600 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.49e-03 t=511.5s
step= 21900 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.45e-03 t=518.1s
step= 22200 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.42e-03 t=524.3s
step= 22500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.39e-03 t=530.6s
step= 22800 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.36e-03 t=537.0s
step= 23100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.33e-03 t=543.0s
step= 23400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.30e-03 t=549.1s
step= 23700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.27e-03 t=556.0s
step= 24000 loss=0.0112 val_exact=0.98450 val_tok=0.99855 lr=1.24e-03 t=562.6s
step= 24300 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.21e-03 t=569.0s
step= 24600 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.18e-03 t=575.4s
step= 24900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.15e-03 t=583.8s
step= 25200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.12e-03 t=590.1s
step= 25500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.09e-03 t=596.8s
step= 25800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.06e-03 t=603.5s
step= 26100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.03e-03 t=609.5s
step= 26400 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.00e-03 t=615.6s
step= 26700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=9.75e-04 t=621.5s
step= 27000 loss=0.0025 val_exact=0.99750 val_tok=0.99977 lr=9.48e-04 t=627.6s
step= 27300 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=9.21e-04 t=634.1s
step= 27600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.94e-04 t=640.1s
step= 27900 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=8.68e-04 t=646.4s
step= 28200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.42e-04 t=653.1s
step= 28500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.17e-04 t=659.1s
step= 28800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.92e-04 t=665.5s
step= 29100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.67e-04 t=671.5s
step= 29400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.44e-04 t=677.5s
step= 29700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.20e-04 t=683.3s
step= 30000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.97e-04 t=689.3s
step= 30300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.75e-04 t=695.4s
step= 30600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.53e-04 t=701.6s
step= 30900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.32e-04 t=707.4s
step= 31200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.11e-04 t=715.0s
step= 31500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.91e-04 t=721.4s
